cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,tags_with_attributes,offer_url,valid_from,valid_to,online,offer_title,Tags,city,country,brand_logos,curated_image,merchant_banner_image,offer_image,Wael,Salama,Khaleed
222259,LL1144,La Terrazza - Radisson Blu Hotel & Resort Abu Dhabi Corniche,La Terrazza - Radisson Blu Hotel & Resort Abu Dhabi Corniche offers products under dining category. For more info about the brand visit store directly,dining,"{famous-for=[lunch-and-dinner, breakfast, brunch], amenities=[parking-available, highchair-available, wifi, validated-parking, serves-alcohol-full-bar, wheelchair-access], dish-speciality=[vegetarian-friendly, vegan, gluten-free], dining-type=[casual-dining], design=[classical-design], channel=[dine-in], cuisine=[european-cuisine, italian-cuisine, international-cuisine], customer_service_tags=[booking-and-reservations, valet-parking], restaurant-type=[restaurant], restaurant-specifics=[buffet]}",,01-06-2023,30-04-2025,FALSE,Get up to 20% off on food at La Terrazza - Radisson Blu Hotel & Resort Abu Dhabi Corniche,lunch-and-dinner|parking-available|breakfast|brunch|highchair-available|european-cuisine|wifi|booking-and-reservations|validated-parking|buffet|italian-cuisine|serves-alcohol-full-bar|dine-in|casual-dining|vegetarian-friendly|wheelchair-access|vegan|classical-design|restaurant|gluten-free|valet-parking|international-cuisine,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/La_Terrazza__Radisson_Blu_Abu_Dhabi_Corniche_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/La_Terrazza_Restaurant_Radisson_Blu_Hotel__Resort_Abu_Dhabi_Corniche_Merchant101.webp,https://dpimages.crayondata.com/high-res-image/resized/La_Terrazza_Restaurant_Radisson_Blu_Hotel_Resort_Abu_Dhabi_Corniche_Banner101.webp,https://dpimages.crayondata.com/high-res-image/resized/La_Terrazza_Restaurant_Radisson_Blu_Hotel__Resort_Abu_Dhabi_Corniche_Merchant101.webp,,,
222254,HDFC10177,Latest Recipe - Le Meridien Abu Dhabi,"Embark On A Sensory Journey Of Discovery At This Bright, Contemporary Restaurant. Latest Recipe'S Menu Features Old And New Gastronomic Delights From The East And West.",dining,"{famous-for=[brunch], amenities=[live-cooking, serves-alcohol-full-bar, private-dining, outdoor-seating], design=[other-design], dining-type=[casual-dining], channel=[dine-in], cuisine=[european-cuisine, italian-cuisine], payment=[accepts-cards], suitable_for_tags=[couple-friendly], customer_service_tags=[booking-and-reservations, valet-parking], restaurant-type=[cafe], restaurant-specifics=[buffet]}",,01-06-2023,31-05-2025,FALSE,Get up to 20% off on food at Latest Recipe - Le Meridien Abu Dhabi,accepts-cards|brunch|european-cuisine|booking-and-reservations|buffet|other-design|italian-cuisine|live-cooking|couple-friendly|serves-alcohol-full-bar|dine-in|private-dining|casual-dining|cafe|outdoor-seating|valet-parking,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Latest_Recipe_Allday_Dining_Le_Meridien_Abu_Dhabi_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Latest_Recipe_Allday_Dining_Le_Meridien_Abu_Dhabi_NewImage.webp,https://dpimages.crayondata.com/high-res-image/resized/Latest_Recipe_Allday_Dining_Le_Meridien_Abu_Dhabi_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/Latest_Recipe_Allday_Dining_Le_Meridien_Abu_Dhabi_NewImage.webp,y,,
222264,LL1146,Le Bistrot - Sheraton Hotel & Resort Abu Dhabi,Explore French Cuisine By Delighting In Favorite European Dishes Perfectly Paired With The Finest Grapes In The Modern Chic Ambiance.,dining,"{famous-for=[lunch-and-dinner, breakfast], amenities=[wifi, serves-alcohol-full-bar, private-dining], dish-speciality=[beers, wines], dining-type=[casual-dining], design=[classical-design], channel=[dine-in], cuisine=[general], suitable_for_tags=[couple-friendly], restaurant-type=[restaurant]}",,01-06-2023,31-05-2025,FALSE,Get up to 20% off on food at Le Bistrot - Sheraton Hotel & Resort Abu Dhabi,lunch-and-dinner|breakfast|beers|wifi|wines|couple-friendly|general|serves-alcohol-full-bar|dine-in|private-dining|casual-dining|classical-design|restaurant,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Le_Bistrot_International_Bistrot_Sheraton_Abu_Dhabi_Hotel_Resort_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Bistrot_International_Bistrot_Sheraton_Abu_Dhabi_Hotel_Resort_NewImage.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Bistrot_International_Bistrot_Sheraton_Abu_Dhabi_Hotel_Resort_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Bistrot_International_Bistrot_Sheraton_Abu_Dhabi_Hotel_Resort_NewImage.webp,,,
222265,LL1147,Le Meridien Abu Dhabi,"Le Meridien Abu Dhabi, A Seaside Resort In Abu Dhabi, Was Opened In 1979 By Sheikh Zayed, The Father Of The Nation, And Her Majesty Queen Elizabeth. The Hotel Is Close To The Abu Dhabi Mall And Other Well-Known Attractions. It Offers Free Parking, Free Wi-Fi, A Private Beach, And Tranquil Gardens. Le Meridien Abu Dhabi'S Rooms And Suites Are All Tastefully Furnished And Recently Renovated. Modern, Luxurious Hotel Rooms With A Work Desk, A Sitting Space, And A Private Bathroom Are Available In The 5-Star Hotels. Reserve One Of The Roomy Suites That Are Perfect For Families. This Hotel With A Beach Boasts Leisure Facilities Including A Modern Gym And Other Recreational Facilities. Relax In Numerous Sunbeds In The Hotel Swimming Pool Amidst The Tropical Ambiance Of Well-Landscaped Gardens And Dine In At Resort'S Numerous Outlets.",travel,"{room_amenities=[air-conditioned, bathrobe, desk, tv, mini-bar, free-toiletries], accessibility=[airport, eat-outs], service=[room-service], design=[modern-design], star_rating=[5-star], room_view=[sea-view], hotel_amenities=[infinity-pool, designated-smoking-area, free-internet, free-parking, garden, fishing, business-center, private-beach, shuttle-service, sun-terrace, bar, fitness-center, night-club, spa, photocopier], hotel_type=[beachfront], suitable_for_tags=[kids-and-family], brand_tags=[le-meridien], nearby_attractions=[beach, parks-and-gardens, palace], room_type=[club-room, suite, family-room, allergy-free-room]}",https://www.marriott.com/en-us/hotels/auhmd-le-meridien-abu-dhabi/overview/,01-06-2023,31-05-2025,TRUE,Get up to 15% off on your stay at Le Meridien Abu Dhabi,airport|air-conditioned|infinity-pool|modern-design|5-star|bathrobe|desk|room-service|tv|designated-smoking-area|free-internet|free-parking|mini-bar|garden|fishing|business-center|private-beach|kids-and-family|beach|club-room|beachfront|shuttle-service|sun-terrace|free-toiletries|suite|sea-view|le-meridien|bar|fitness-center|night-club|spa|family-room|allergy-free-room|parks-and-gardens|photocopier|palace|eat-outs,all,all,https://dpimages.crayondata.com/high-res-image/resized/Le_Meridien_Abu_Dhabi_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Meridien_Abu_Dhabi_Main_Hotel_Photo_NewImage.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Meridien_Abu_Dhabi_Main_Hotel_Photo_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/Le_Meridien_Abu_Dhabi_Main_Hotel_Photo_NewImage.webp,y,,
222199,AC77,Level Shoes,Level Shoes offers products under apparel and accessories category. For more info about the brand visit https://www.levelshoes.com/,apparel and accessories,"{subcategory_tags=[footwear-store, accessories-store], product_type_1_tags=[sunglasses, bags-and-wallets, men-women-children-shoes], product_type_2_tags=[sports-shoes, formal-bags, casual-shoes, casual-bags, wallets, formal-shoes], product_type_3_tags=[boots, flipflops, sandals, pumps, backpacks, flats, sneakers, satchels-and-shoulder-bags, heels, briefcase, loafers], store_type_tags=[regular-retail-store], purchase_channel_tags=[online-and-in-store], product_type_4_tags=[leather]}",https://go.arabclicks.com/aff_c?offer_id=925&aff_id=68962,11-07-2023,31-12-2025,TRUE,Get up to 10% off on your purchase at Level Shoes,sports-shoes|sunglasses|boots|flipflops|sandals|pumps|backpacks|regular-retail-store|formal-bags|flats|online-and-in-store|sneakers|casual-shoes|satchels-and-shoulder-bags|footwear-store|bags-and-wallets|casual-bags|heels|leather|briefcase|accessories-store|loafers|men-women-children-shoes|wallets|formal-shoes,all,all,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/AC77_Level_Shoes_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/AC77_2_Level_Shoes_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/AC77_Level_Shoes_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/level_shoes_offer.webp,,,
222257,LL1148,Makani - Radisson Blu Hotel & Resort Al Ain,"Makani Which Means “My Place” In Arabic, Is An Innovative Outdoor Concept, Featuring A Tasty Arabic Menu Such As Traditional Oriental Salads, Manakish And Mixed Grills. As Well As Delicious Food, Makani Also Serves Various Varieties Of Shishas To Enjoy In This Al Fresco Environment.",dining,"{dining-type=[casual-dining], cuisine=[arabian-cuisine, lebanese-cuisine, middle-eastern-cuisine], restaurant-type=[cafe]}",,01-06-2023,31-05-2025,FALSE,Get up to 20% off on food at Makani - Radisson Blu Hotel & Resort Al Ain,arabian-cuisine|casual-dining|lebanese-cuisine|middle-eastern-cuisine|cafe,Al Ain,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Makani_Radisson_Blu_Hotel_Resort_Al_Alin_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Makani_Radisson_Blu_Hotel_Resort_Al_Ain_NewImage.webp,https://dpimages.crayondata.com/high-res-image/resized/Makani_Radisson_Blu_Hotel_Resort_Al_Ain_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/Makani_Radisson_Blu_Hotel_Resort_Al_Ain_NewImage.webp,y,,
222255,LL1149,Meridien Plaza - Le Meridien Abu Dhabi,Meridien Plaza - Le Meridien Abu Dhabi offers products under dining category. For more info about the brand visit store directly,dining,"{famous-for=[lunch-and-dinner, brunch], amenities=[parking-available, wifi, validated-parking, serves-alcohol-full-bar, wheelchair-access, outdoor-seating], dish-speciality=[beers, wines], design=[other-design], dining-type=[casual-dining], channel=[dine-in, take-away], cuisine=[italian-cuisine], payment=[accepts-cards], suitable_for_tags=[suitable-for-family], customer_service_tags=[valet-parking], restaurant-type=[restaurant]}",,01-06-2023,31-05-2025,FALSE,Get up to 20% off on food at Meridien Plaza - Le Meridien Abu Dhabi,lunch-and-dinner|accepts-cards|parking-available|brunch|beers|wifi|validated-parking|other-design|wines|italian-cuisine|serves-alcohol-full-bar|dine-in|suitable-for-family|take-away|casual-dining|wheelchair-access|outdoor-seating|restaurant|valet-parking,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Meridien_Plaza_Italian_Restaurant_Le_Meridien_Abu_Dhabi_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Meridien_Plaza_Italian_Restaurant_Le_Meridien_Abu_Dhabi_image01.webp,https://dpimages.crayondata.com/high-res-image/resized/Meridien_Plaza_Italian_Restaurant_Le_Meridien_Abu_Dhabi_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Meridien_Plaza_Italian_Restaurant_Le_Meridien_Abu_Dhabi_image01.webp,,q1,
222258,LL1151,Palm Court Cafe - Radisson Blu Hotel & Resort Al Ain,"Unwind And Refresh In Palm Court Café, Which Is Situated In The Atrium Lobby And Is The Perfect Venue For A Cup Of Tea, Starbucks Coffee, Or A Quick Light Snack. Our Cozy Cafe Offers Various Types Of Refreshing Drinks, Finger Food Items, Salads, Sweets, And Fresh Bread From The Bakery.",dining,"{famous-for=[breakfast], amenities=[wifi], dining-type=[casual-dining], design=[other-design], channel=[dine-in], cuisine=[general], payment=[accepts-cards], restaurant-type=[cafe]}",,01-06-2023,31-05-2025,FALSE,Get up to 20% off on food at Palm Court Cafe - Radisson Blu Hotel & Resort Al Ain,dine-in|accepts-cards|casual-dining|breakfast|cafe|wifi|other-design|general,Al Ain,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Palm_Court_Radisson_Blu_Hotel_Resort_Al_Alin_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/Palm_Court_Radisson_Blu_Hotel_Resort_Al_Ain_NewImage.webp,https://dpimages.crayondata.com/high-res-image/resized/Palm_Court_Radisson_Blu_Hotel_Resort_Al_Ain_NewBanner.webp,https://dpimages.crayondata.com/high-res-image/resized/Palm_Court_Radisson_Blu_Hotel_Resort_Al_Ain_NewImage.webp,y,,
222267,LL1152,Radisson Blu Hotel & Resort Abu Dhabi Corniche,Radisson Blu Hotel & Resort Abu Dhabi Corniche offers products under travel category. For more info about the brand visit https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-abu-dhabi-corniche,travel,"{room_amenities=[air-conditioned, bathrobe, desk, tv, mini-bar, free-toiletries], accessibility=[airport, eat-outs], service=[room-service], design=[modern-design], star_rating=[5-star], room_view=[city-view], hotel_amenities=[infinity-pool, valet-parking, laundry-service, free-internet, free-parking, dry-cleaning, concierge, 24-by-7-support, business-center, private-beach, kids-pool, sauna, business-meeting, pool-bar, atm, banquet-hall, bar, fitness-center, luggage-storage, night-club, tour-desk, spa, currency-exchange, photocopier], hotel_type=[resort], suitable_for_tags=[couple], brand_tags=[radisson-blu], nearby_attractions=[parks-and-gardens, palace, landmark], room_type=[non-smoking-room, suite, allergy-free-room]}",https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-abu-dhabi-corniche,01-06-2023,31-05-2025,TRUE,Get up to 15% off on your stay at Radisson Blu Hotel & Resort Abu Dhabi Corniche,non-smoking-room|airport|city-view|couple|air-conditioned|infinity-pool|valet-parking|modern-design|5-star|laundry-service|bathrobe|desk|room-service|tv|free-internet|free-parking|dry-cleaning|mini-bar|concierge|24-by-7-support|business-center|private-beach|kids-pool|sauna|resort|business-meeting|pool-bar|atm|free-toiletries|suite|banquet-hall|bar|fitness-center|luggage-storage|night-club|tour-desk|spa|allergy-free-room|parks-and-gardens|currency-exchange|photocopier|palace|landmark|eat-outs|radisson-blu,all,all,https://dpimages.crayondata.com/high-res-image/resized/Radisson_Blu_Hotel_Resort_Abu_Dhabi_Corniche_NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/radisson_abu_merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/radisson_abu_banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/radisson_abu_offer.webp,,,
222266,LL1153,Radisson Blu Hotel & Resort Al Ain,"Set In Exotic Landscaped Gardens, The Radisson Blu Hotel & Resort, Al Ain Offers Calm And Respite In The Heart Of A Vibrant City. The Garden City Hotel Offers Contemporary Rooms With Views Of One Of The Highest Peaks In The United Arab Emirates, Three Inviting Outdoor Swimming Pools, And An Abundance Of Wellness Experiences. A World Of Leisure Awaits In This Al Ain Hotel. Although Seemingly Worlds Away From Everything Else, Stunning Vistas And World Heritage Sites Are Just A Stone’S Throw Away, Perfect Fo An Easy Escape For An Unforgettable Al Ain Experience While Staying In The Most Spacious Chalets In Al Ain. Both Dubai And Abu Dhabi International Airports Can Be Conveniently Reached Within 90 Minutes By Car.",travel,"{room_amenities=[air-conditioned, bathrobe, microwave, kitchenette, desk, tv, hair-dryer, refrigerator, free-toiletries], accessibility=[airport, eat-outs], service=[room-service], design=[modern-design], star_rating=[4-star], room_view=[city-view], hotel_amenities=[restaurant, disabled-friendly, infinity-pool, laundry-service, designated-smoking-area, free-internet, dry-cleaning, concierge, 24-by-7-support, business-center, business-meeting, bar, kids-activities, tour-desk, spa, photocopier, sauna, pool-bar, banquet-hall, luggage-storage, night-club, currency-exchange, parking-available, babysitting], hotel_type=[resort], brand_tags=[radisson-blu], suitable_for_tags=[couple], nearby_attractions=[museum, parks-and-gardens, nature-and-wildlife], room_type=[studio, suite, family-room, allergy-free-room, non-smoking-room]}",https://www.radissonhotels.com/en-us/hotels/radisson-blu-resort-al-ain,01-06-2023,31-05-2025,TRUE,Get up to 15% off on your stay at Radisson Blu Hotel & Resort Al Ain,restaurant|disabled-friendly|airport|city-view|air-conditioned|infinity-pool|modern-design|laundry-service|bathrobe|studio|designated-smoking-area|free-internet|dry-cleaning|concierge|24-by-7-support|microwave|business-center|museum|resort|business-meeting|suite|bar|kitchenette|kids-activities|tour-desk|spa|family-room|allergy-free-room|parks-and-gardens|photocopier|4-star|eat-outs|radisson-blu|non-smoking-room|couple|desk|room-service|tv|sauna|hair-dryer|pool-bar|refrigerator|free-toiletries|nature-and-wildlife|banquet-hall|luggage-storage|night-club|currency-exchange|parking-available|babysitting,all,all,https://dpimages.crayondata.com/high-res-image/resized/Radisson_Blu_Hotel_Resort_Al_Ain__NewLogo.webp,https://dpimages.crayondata.com/high-res-image/resized/radisson_merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/radisson_banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/radisson_offer.webp,,,
